ID,round,package,att_1,att_2,att_3,att_4,att_5,utility,inconsistent,treatment_status,trust_ID,coal_prox,high_income,aware,urban,genderFilter,ageFilter,support,unsupport
713,1,A,Eliminate2070,EnergyAccess,WorkersCoalRegion,Gov&LaborUnions,TechSupportOnly,1,False,0,True,0,1,0,0,0.0,38,False,True
713,2,A,Eliminate2070,LowPrices,IdentityCoalRegions,Gov&Researchers,TechSupportOnly,7,False,0,True,0,1,0,0,0.0,38,True,False
713,3,A,Eliminate2050,InsureWorkers,WorkersCoalRegion,GovAlone,TechSupportOnly,7,False,0,True,0,1,0,0,0.0,38,True,False
713,4,A,Eliminate2050,LowPrices,WorkersCoalRegion,Gov&LaborUnions,TechSupportOnly,7,False,0,True,0,1,0,0,0.0,38,True,False
713,5,A,Reduce2030,EnergyAccess,IdentityCoalRegions,Gov&LocalGov,TechSupportOnly,6,False,0,True,0,1,0,0,0.0,38,True,False
713,6,A,Reduce2030,LowPrices,NothingEco,Gov&LocalGov,NoInterference,6,False,0,True,0,1,0,0,0.0,38,True,False
714,1,A,Eliminate2070,LowPrices,WorkersCoalRegion,Gov&LaborUnions,FinSupportOnly,4,False,0,False,1,0,0,1,1.0,28,False,False
714,2,A,Eliminate2070,LowPrices,IdentityCoalRegions,Gov&Businesses,Fin&TechSupport,4,False,0,False,1,0,0,1,1.0,28,False,False
714,3,A,Eliminate2050,LowPrices,IdentityCoalRegions,Gov&Researchers,FinSupportOnly,4,False,0,False,1,0,0,1,1.0,28,False,False
714,4,A,Eliminate2050,LowPrices,IdentityCoalRegions,Gov&LaborUnions,Fin&TechSupport,4,False,0,False,1,0,0,1,1.0,28,False,False
714,5,A,Eliminate2070,InsureWorkers,WorkersCoalRegion,Gov&LaborUnions,NoInterference,2,False,0,False,1,0,0,1,1.0,28,False,True
714,6,A,Reduce2030,LowPrices,NothingEco,Gov&LocalGov,FinSupportOnly,4,False,0,False,1,0,0,1,1.0,28,False,False
715,1,A,Reduce2030,LowPrices,WorkersCoalRegion,Gov&LocalGov,FinSupportOnly,4,False,1,False,0,0,1,0,0.0,29,False,False
715,2,A,Eliminate2050,NothingSoc,WorkersCoalRegion,GovAlone,TechSupportOnly,6,False,1,False,0,0,1,0,0.0,29,True,False
715,3,A,Eliminate2070,EnergyAccess,IndustryCoalRegions,Gov&Businesses,NoInterference,4,False,1,False,0,0,1,0,0.0,29,False,False
715,4,A,Eliminate2070,NothingSoc,IndustryCoalRegions,GovAlone,FinSupportOnly,5,False,1,False,0,0,1,0,0.0,29,True,False
715,5,A,Eliminate2050,InsureWorkers,WorkersCoalRegion,GovAlone,TechSupportOnly,6,False,1,False,0,0,1,0,0.0,29,True,False
715,6,A,Reduce2030,LowPrices,IndustryCoalRegions,Gov&LaborUnions,Fin&TechSupport,6,False,1,False,0,0,1,0,0.0,29,True,False
716,1,A,Reduce2030,NothingSoc,NothingEco,Gov&Businesses,TechSupportOnly,5,False,1,True,0,1,0,0,0.0,31,True,False
716,2,A,Reduce2030,NothingSoc,NothingEco,GovAlone,NoInterference,5,False,1,True,0,1,0,0,0.0,31,True,False
716,3,A,Eliminate2050,InsureWorkers,IdentityCoalRegions,Gov&LocalGov,NoInterference,5,False,1,True,0,1,0,0,0.0,31,True,False
716,4,A,Eliminate2050,EnergyAccess,NothingEco,Gov&LaborUnions,Fin&TechSupport,5,False,1,True,0,1,0,0,0.0,31,True,False
716,5,A,Eliminate2050,EnergyAccess,IdentityCoalRegions,Gov&Businesses,TechSupportOnly,5,False,1,True,0,1,0,0,0.0,31,True,False
716,6,A,Eliminate2050,InsureWorkers,NothingEco,Gov&CivilSociety,FinSupportOnly,5,False,1,True,0,1,0,0,0.0,31,True,False
717,1,A,Reduce2030,LowPrices,WorkersCoalRegion,Gov&LaborUnions,Fin&TechSupport,6,False,0,True,1,0,0,1,0.0,21,True,False
717,2,A,Reduce2030,InsureWorkers,IdentityCoalRegions,Gov&Businesses,Fin&TechSupport,5,False,0,True,1,0,0,1,0.0,21,True,False
717,3,A,Eliminate2070,NothingSoc,WorkersCoalRegion,Gov&CivilSociety,NoInterference,5,False,0,True,1,0,0,1,0.0,21,True,False
717,4,A,Reduce2030,EnergyAccess,IdentityCoalRegions,Gov&CivilSociety,Fin&TechSupport,5,False,0,True,1,0,0,1,0.0,21,True,False
717,5,A,Eliminate2070,EnergyAccess,IdentityCoalRegions,Gov&Researchers,Fin&TechSupport,5,False,0,True,1,0,0,1,0.0,21,True,False
717,6,A,Eliminate2070,InsureWorkers,NothingEco,Gov&Researchers,TechSupportOnly,5,False,0,True,1,0,0,1,0.0,21,True,False
718,1,A,Eliminate2070,InsureWorkers,IndustryCoalRegions,Gov&Researchers,FinSupportOnly,6,False,0,True,1,0,0,1,0.0,19,True,False
718,2,A,Reduce2030,EnergyAccess,WorkersCoalRegion,Gov&Businesses,FinSupportOnly,7,False,0,True,1,0,0,1,0.0,19,True,False
718,3,A,Reduce2030,EnergyAccess,WorkersCoalRegion,GovAlone,NoInterference,3,False,0,True,1,0,0,1,0.0,19,False,True
718,4,A,Eliminate2050,LowPrices,NothingEco,Gov&Businesses,Fin&TechSupport,7,False,0,True,1,0,0,1,0.0,19,True,False
718,5,A,Reduce2030,EnergyAccess,IdentityCoalRegions,Gov&LocalGov,TechSupportOnly,4,False,0,True,1,0,0,1,0.0,19,False,False
718,6,A,Reduce2030,NothingSoc,IndustryCoalRegions,Gov&LocalGov,TechSupportOnly,6,False,0,True,1,0,0,1,0.0,19,True,False
719,1,A,Eliminate2070,NothingSoc,IndustryCoalRegions,Gov&LocalGov,Fin&TechSupport,5,False,1,True,0,0,0,1,0.0,39,True,False
719,2,A,Eliminate2050,LowPrices,IdentityCoalRegions,Gov&LocalGov,TechSupportOnly,6,False,1,True,0,0,0,1,0.0,39,True,False
719,3,A,Reduce2030,NothingSoc,IndustryCoalRegions,Gov&Researchers,TechSupportOnly,6,False,1,True,0,0,0,1,0.0,39,True,False
719,4,A,Eliminate2070,InsureWorkers,IndustryCoalRegions,Gov&LaborUnions,Fin&TechSupport,4,False,1,True,0,0,0,1,0.0,39,False,False
719,5,A,Eliminate2070,LowPrices,IndustryCoalRegions,Gov&LaborUnions,Fin&TechSupport,4,False,1,True,0,0,0,1,0.0,39,False,False
719,6,A,Eliminate2050,InsureWorkers,NothingEco,Gov&CivilSociety,FinSupportOnly,6,False,1,True,0,0,0,1,0.0,39,True,False
720,1,A,Eliminate2050,InsureWorkers,WorkersCoalRegion,Gov&CivilSociety,NoInterference,7,False,0,True,0,1,1,1,0.0,43,True,False
720,2,A,Eliminate2050,InsureWorkers,WorkersCoalRegion,Gov&Researchers,FinSupportOnly,6,False,0,True,0,1,1,1,0.0,43,True,False
720,3,A,Reduce2030,NothingSoc,IdentityCoalRegions,Gov&CivilSociety,Fin&TechSupport,7,False,0,True,0,1,1,1,0.0,43,True,False
720,4,A,Eliminate2070,EnergyAccess,IndustryCoalRegions,Gov&Businesses,FinSupportOnly,5,False,0,True,0,1,1,1,0.0,43,True,False
720,5,A,Eliminate2050,NothingSoc,IdentityCoalRegions,Gov&LaborUnions,Fin&TechSupport,5,False,0,True,0,1,1,1,0.0,43,True,False
720,6,A,Eliminate2050,EnergyAccess,NothingEco,Gov&CivilSociety,Fin&TechSupport,5,False,0,True,0,1,1,1,0.0,43,True,False
721,1,A,Eliminate2050,InsureWorkers,WorkersCoalRegion,Gov&LocalGov,TechSupportOnly,7,False,0,True,0,1,1,0,1.0,29,True,False
721,2,A,Reduce2030,InsureWorkers,NothingEco,Gov&LocalGov,FinSupportOnly,4,False,0,True,0,1,1,0,1.0,29,False,False
721,3,A,Reduce2030,NothingSoc,IdentityCoalRegions,Gov&LocalGov,Fin&TechSupport,5,False,0,True,0,1,1,0,1.0,29,True,False
721,4,A,Eliminate2050,InsureWorkers,IndustryCoalRegions,Gov&CivilSociety,Fin&TechSupport,6,False,0,True,0,1,1,0,1.0,29,True,False
721,5,A,Reduce2030,NothingSoc,IndustryCoalRegions,Gov&Businesses,FinSupportOnly,6,False,0,True,0,1,1,0,1.0,29,True,False
721,6,A,Eliminate2070,InsureWorkers,WorkersCoalRegion,Gov&Researchers,NoInterference,5,False,0,True,0,1,1,0,1.0,29,True,False
722,1,A,Reduce2030,EnergyAccess,IdentityCoalRegions,Gov&CivilSociety,NoInterference,7,False,1,True,0,1,0,1,1.0,30,True,False
722,2,A,Eliminate2070,NothingSoc,NothingEco,Gov&Researchers,TechSupportOnly,5,False,1,True,0,1,0,1,1.0,30,True,False
722,3,A,Eliminate2070,NothingSoc,IndustryCoalRegions,Gov&LaborUnions,NoInterference,6,False,1,True,0,1,0,1,1.0,30,True,False
722,4,A,Eliminate2050,EnergyAccess,NothingEco,Gov&LaborUnions,NoInterference,7,False,1,True,0,1,0,1,1.0,30,True,False
722,5,A,Eliminate2050,EnergyAccess,IdentityCoalRegions,Gov&CivilSociety,NoInterference,7,False,1,True,0,1,0,1,1.0,30,True,False
722,6,A,Eliminate2050,InsureWorkers,IdentityCoalRegions,Gov&Businesses,Fin&TechSupport,7,False,1,True,0,1,0,1,1.0,30,True,False
723,1,A,Eliminate2050,InsureWorkers,IndustryCoalRegions,Gov&CivilSociety,NoInterference,4,False,1,True,0,0,0,0,0.0,28,False,False
723,2,A,Eliminate2050,LowPrices,WorkersCoalRegion,Gov&Businesses,Fin&TechSupport,4,False,1,True,0,0,0,0,0.0,28,False,False
723,3,A,Reduce2030,NothingSoc,WorkersCoalRegion,Gov&Businesses,TechSupportOnly,1,False,1,True,0,0,0,0,0.0,28,False,True
723,4,A,Reduce2030,InsureWorkers,IdentityCoalRegions,Gov&LocalGov,NoInterference,2,False,1,True,0,0,0,0,0.0,28,False,True
723,5,A,Eliminate2050,NothingSoc,WorkersCoalRegion,Gov&LaborUnions,TechSupportOnly,2,False,1,True,0,0,0,0,0.0,28,False,True
723,6,A,Reduce2030,LowPrices,IdentityCoalRegions,Gov&CivilSociety,NoInterference,2,False,1,True,0,0,0,0,0.0,28,False,True
724,1,A,Eliminate2050,NothingSoc,IdentityCoalRegions,Gov&LocalGov,Fin&TechSupport,6,False,0,True,0,1,0,1,0.0,23,True,False
724,2,A,Eliminate2050,NothingSoc,IndustryCoalRegions,Gov&Researchers,FinSupportOnly,4,False,0,True,0,1,0,1,0.0,23,False,False
724,3,A,Reduce2030,EnergyAccess,IdentityCoalRegions,GovAlone,FinSupportOnly,1,False,0,True,0,1,0,1,0.0,23,False,True
724,4,A,Eliminate2070,EnergyAccess,IdentityCoalRegions,Gov&LocalGov,NoInterference,5,False,0,True,0,1,0,1,0.0,23,True,False
724,5,A,Eliminate2050,LowPrices,IdentityCoalRegions,Gov&Businesses,Fin&TechSupport,7,False,0,True,0,1,0,1,0.0,23,True,False
724,6,A,Reduce2030,InsureWorkers,IndustryCoalRegions,Gov&LocalGov,TechSupportOnly,7,False,0,True,0,1,0,1,0.0,23,True,False
725,1,A,Reduce2030,InsureWorkers,WorkersCoalRegion,Gov&LocalGov,NoInterference,6,False,1,True,0,1,0,0,0.0,29,True,False
725,2,A,Eliminate2070,EnergyAccess,IdentityCoalRegions,Gov&Researchers,TechSupportOnly,6,False,1,True,0,1,0,0,0.0,29,True,False
725,3,A,Eliminate2070,LowPrices,NothingEco,Gov&LaborUnions,Fin&TechSupport,6,False,1,True,0,1,0,0,0.0,29,True,False
725,4,A,Eliminate2050,InsureWorkers,IndustryCoalRegions,Gov&CivilSociety,NoInterference,7,False,1,True,0,1,0,0,0.0,29,True,False
725,5,A,Eliminate2050,EnergyAccess,WorkersCoalRegion,Gov&Businesses,TechSupportOnly,6,False,1,True,0,1,0,0,0.0,29,True,False
725,6,A,Eliminate2050,InsureWorkers,NothingEco,GovAlone,TechSupportOnly,5,False,1,True,0,1,0,0,0.0,29,True,False
726,1,A,Eliminate2070,LowPrices,IdentityCoalRegions,Gov&CivilSociety,Fin&TechSupport,7,False,1,True,1,1,1,1,0.0,53,True,False
726,2,A,Eliminate2050,EnergyAccess,IndustryCoalRegions,GovAlone,NoInterference,7,False,1,True,1,1,1,1,0.0,53,True,False
726,3,A,Eliminate2050,LowPrices,IndustryCoalRegions,Gov&Researchers,FinSupportOnly,7,False,1,True,1,1,1,1,0.0,53,True,False
726,4,A,Eliminate2070,LowPrices,NothingEco,Gov&Businesses,NoInterference,7,False,1,True,1,1,1,1,0.0,53,True,False
726,5,A,Eliminate2050,NothingSoc,NothingEco,GovAlone,Fin&TechSupport,7,False,1,True,1,1,1,1,0.0,53,True,False
726,6,A,Eliminate2050,NothingSoc,IdentityCoalRegions,Gov&CivilSociety,TechSupportOnly,7,False,1,True,1,1,1,1,0.0,53,True,False
727,1,A,Eliminate2050,NothingSoc,IndustryCoalRegions,Gov&Businesses,NoInterference,6,False,0,True,1,1,0,0,1.0,32,True,False
727,2,A,Eliminate2050,InsureWorkers,IndustryCoalRegions,Gov&LocalGov,NoInterference,6,False,0,True,1,1,0,0,1.0,32,True,False
727,3,A,Reduce2030,InsureWorkers,IndustryCoalRegions,Gov&LocalGov,Fin&TechSupport,6,False,0,True,1,1,0,0,1.0,32,True,False
727,4,A,Eliminate2050,NothingSoc,WorkersCoalRegion,Gov&Researchers,NoInterference,5,False,0,True,1,1,0,0,1.0,32,True,False
727,5,A,Reduce2030,InsureWorkers,IndustryCoalRegions,Gov&LaborUnions,Fin&TechSupport,2,False,0,True,1,1,0,0,1.0,32,False,True
727,6,A,Reduce2030,EnergyAccess,IndustryCoalRegions,GovAlone,TechSupportOnly,3,False,0,True,1,1,0,0,1.0,32,False,True
728,1,A,Eliminate2070,EnergyAccess,IndustryCoalRegions,Gov&Researchers,FinSupportOnly,1,False,0,True,0,0,0,0,1.0,33,False,True
728,2,A,Reduce2030,EnergyAccess,IndustryCoalRegions,Gov&CivilSociety,NoInterference,6,False,0,True,0,0,0,0,1.0,33,True,False
728,3,A,Eliminate2070,EnergyAccess,WorkersCoalRegion,Gov&Researchers,NoInterference,3,False,0,True,0,0,0,0,1.0,33,False,True
728,4,A,Reduce2030,NothingSoc,NothingEco,Gov&Researchers,TechSupportOnly,6,False,0,True,0,0,0,0,1.0,33,True,False
728,5,A,Eliminate2070,EnergyAccess,WorkersCoalRegion,GovAlone,FinSupportOnly,2,False,0,True,0,0,0,0,1.0,33,False,True
728,6,A,Eliminate2070,NothingSoc,IndustryCoalRegions,Gov&Businesses,NoInterference,2,False,0,True,0,0,0,0,1.0,33,False,True
729,1,A,Reduce2030,NothingSoc,IndustryCoalRegions,Gov&LaborUnions,FinSupportOnly,5,False,0,True,0,1,1,1,0.0,33,True,False
729,2,A,Reduce2030,EnergyAccess,IndustryCoalRegions,Gov&Businesses,Fin&TechSupport,6,False,0,True,0,1,1,1,0.0,33,True,False
729,3,A,Reduce2030,EnergyAccess,IndustryCoalRegions,Gov&Businesses,FinSupportOnly,3,False,0,True,0,1,1,1,0.0,33,False,True
729,4,A,Reduce2030,InsureWorkers,IndustryCoalRegions,GovAlone,Fin&TechSupport,2,False,0,True,0,1,1,1,0.0,33,False,True
729,5,A,Eliminate2050,LowPrices,NothingEco,Gov&LocalGov,TechSupportOnly,2,False,0,True,0,1,1,1,0.0,33,False,True
729,6,A,Eliminate2050,NothingSoc,NothingEco,Gov&Businesses,NoInterference,2,False,0,True,0,1,1,1,0.0,33,False,True
730,1,A,Eliminate2050,NothingSoc,NothingEco,Gov&LocalGov,FinSupportOnly,4,False,1,True,0,0,0,0,1.0,18,False,False
730,2,A,Reduce2030,InsureWorkers,IndustryCoalRegions,Gov&Businesses,Fin&TechSupport,4,False,1,True,0,0,0,0,1.0,18,False,False
730,3,A,Eliminate2070,NothingSoc,IdentityCoalRegions,Gov&Businesses,NoInterference,5,False,1,True,0,0,0,0,1.0,18,True,False
730,4,A,Eliminate2070,LowPrices,IdentityCoalRegions,Gov&Businesses,Fin&TechSupport,5,False,1,True,0,0,0,0,1.0,18,True,False
730,5,A,Reduce2030,EnergyAccess,WorkersCoalRegion,Gov&Businesses,TechSupportOnly,5,False,1,True,0,0,0,0,1.0,18,True,False
730,6,A,Eliminate2050,NothingSoc,IdentityCoalRegions,Gov&CivilSociety,TechSupportOnly,5,False,1,True,0,0,0,0,1.0,18,True,False
731,1,A,Eliminate2070,EnergyAccess,IdentityCoalRegions,Gov&CivilSociety,TechSupportOnly,6,False,0,True,0,0,0,1,1.0,25,True,False
731,2,A,Eliminate2070,EnergyAccess,NothingEco,Gov&Researchers,FinSupportOnly,4,False,0,True,0,0,0,1,1.0,25,False,False
731,3,A,Eliminate2070,NothingSoc,NothingEco,Gov&CivilSociety,FinSupportOnly,6,False,0,True,0,0,0,1,1.0,25,True,False
731,4,A,Reduce2030,LowPrices,NothingEco,GovAlone,TechSupportOnly,6,False,0,True,0,0,0,1,1.0,25,True,False
731,5,A,Eliminate2070,InsureWorkers,IndustryCoalRegions,Gov&LaborUnions,FinSupportOnly,7,False,0,True,0,0,0,1,1.0,25,True,False
731,6,A,Eliminate2050,LowPrices,NothingEco,GovAlone,NoInterference,6,False,0,True,0,0,0,1,1.0,25,True,False
732,1,A,Eliminate2050,InsureWorkers,IndustryCoalRegions,Gov&Businesses,FinSupportOnly,6,False,0,True,0,1,0,0,0.0,37,True,False
732,2,A,Eliminate2070,LowPrices,IndustryCoalRegions,Gov&LocalGov,FinSupportOnly,6,False,0,True,0,1,0,0,0.0,37,True,False
732,3,A,Eliminate2070,LowPrices,IndustryCoalRegions,Gov&LocalGov,NoInterference,7,False,0,True,0,1,0,0,0.0,37,True,False
732,4,A,Eliminate2070,NothingSoc,IndustryCoalRegions,Gov&CivilSociety,Fin&TechSupport,6,False,0,True,0,1,0,0,0.0,37,True,False
732,5,A,Eliminate2050,EnergyAccess,NothingEco,GovAlone,FinSupportOnly,5,False,0,True,0,1,0,0,0.0,37,True,False
732,6,A,Eliminate2050,NothingSoc,NothingEco,Gov&CivilSociety,NoInterference,5,False,0,True,0,1,0,0,0.0,37,True,False
733,1,A,Eliminate2050,NothingSoc,IndustryCoalRegions,Gov&CivilSociety,FinSupportOnly,7,False,1,False,0,1,0,0,0.0,23,True,False
733,2,A,Eliminate2050,EnergyAccess,IdentityCoalRegions,Gov&Researchers,TechSupportOnly,5,False,1,False,0,1,0,0,0.0,23,True,False
733,3,A,Eliminate2050,InsureWorkers,NothingEco,Gov&Researchers,NoInterference,5,False,1,False,0,1,0,0,0.0,23,True,False
733,4,A,Eliminate2050,NothingSoc,IdentityCoalRegions,Gov&Researchers,NoInterference,6,False,1,False,0,1,0,0,0.0,23,True,False
733,5,A,Reduce2030,InsureWorkers,WorkersCoalRegion,Gov&Researchers,FinSupportOnly,7,False,1,False,0,1,0,0,0.0,23,True,False
733,6,A,Reduce2030,LowPrices,WorkersCoalRegion,Gov&LocalGov,TechSupportOnly,4,False,1,False,0,1,0,0,0.0,23,False,False
734,1,A,Eliminate2070,EnergyAccess,IndustryCoalRegions,Gov&Researchers,FinSupportOnly,5,False,0,True,0,0,1,1,1.0,30,True,False
734,2,A,Eliminate2050,LowPrices,WorkersCoalRegion,Gov&Businesses,NoInterference,5,False,0,True,0,0,1,1,1.0,30,True,False
734,3,A,Eliminate2050,EnergyAccess,WorkersCoalRegion,Gov&CivilSociety,NoInterference,7,False,0,True,0,0,1,1,1.0,30,True,False
734,4,A,Eliminate2070,EnergyAccess,WorkersCoalRegion,Gov&LaborUnions,NoInterference,5,False,0,True,0,0,1,1,1.0,30,True,False
734,5,A,Eliminate2070,LowPrices,IndustryCoalRegions,Gov&LaborUnions,Fin&TechSupport,5,False,0,True,0,0,1,1,1.0,30,True,False
734,6,A,Reduce2030,InsureWorkers,IndustryCoalRegions,Gov&LocalGov,NoInterference,7,False,0,True,0,0,1,1,1.0,30,True,False
735,1,A,Eliminate2070,LowPrices,WorkersCoalRegion,Gov&LaborUnions,FinSupportOnly,7,False,1,True,1,1,1,1,0.0,33,True,False
735,2,A,Eliminate2050,InsureWorkers,IndustryCoalRegions,Gov&LaborUnions,TechSupportOnly,6,False,1,True,1,1,1,1,0.0,33,True,False
735,3,A,Reduce2030,NothingSoc,NothingEco,Gov&LaborUnions,TechSupportOnly,7,False,1,True,1,1,1,1,0.0,33,True,False
735,4,A,Reduce2030,InsureWorkers,WorkersCoalRegion,Gov&LocalGov,FinSupportOnly,7,False,1,True,1,1,1,1,0.0,33,True,False
735,5,A,Eliminate2070,InsureWorkers,IndustryCoalRegions,Gov&CivilSociety,FinSupportOnly,7,False,1,True,1,1,1,1,0.0,33,True,False
735,6,A,Reduce2030,EnergyAccess,WorkersCoalRegion,Gov&CivilSociety,NoInterference,7,False,1,True,1,1,1,1,0.0,33,True,False
736,1,A,Reduce2030,EnergyAccess,NothingEco,Gov&Businesses,TechSupportOnly,5,False,1,True,0,0,0,0,1.0,26,True,False
736,2,A,Reduce2030,LowPrices,NothingEco,Gov&CivilSociety,NoInterference,5,False,1,True,0,0,0,0,1.0,26,True,False
736,3,A,Reduce2030,NothingSoc,IdentityCoalRegions,Gov&LaborUnions,FinSupportOnly,5,False,1,True,0,0,0,0,1.0,26,True,False
736,4,A,Reduce2030,NothingSoc,IdentityCoalRegions,Gov&Researchers,Fin&TechSupport,7,False,1,True,0,0,0,0,1.0,26,True,False
736,5,A,Reduce2030,LowPrices,NothingEco,Gov&Businesses,TechSupportOnly,5,False,1,True,0,0,0,0,1.0,26,True,False
736,6,A,Eliminate2050,LowPrices,IdentityCoalRegions,GovAlone,FinSupportOnly,5,False,1,True,0,0,0,0,1.0,26,True,False
737,1,A,Eliminate2050,EnergyAccess,WorkersCoalRegion,Gov&Businesses,TechSupportOnly,6,False,0,True,1,0,0,1,0.0,20,True,False
737,2,A,Reduce2030,InsureWorkers,IndustryCoalRegions,Gov&Businesses,Fin&TechSupport,7,False,0,True,1,0,0,1,0.0,20,True,False
737,3,A,Reduce2030,InsureWorkers,IdentityCoalRegions,Gov&LocalGov,NoInterference,3,False,0,True,1,0,0,1,0.0,20,False,True
737,4,A,Eliminate2050,EnergyAccess,IdentityCoalRegions,Gov&Businesses,Fin&TechSupport,6,False,0,True,1,0,0,1,0.0,20,True,False
737,5,A,Reduce2030,InsureWorkers,IdentityCoalRegions,Gov&Researchers,NoInterference,3,False,0,True,1,0,0,1,0.0,20,False,True
737,6,A,Eliminate2050,InsureWorkers,WorkersCoalRegion,Gov&Businesses,FinSupportOnly,7,False,0,True,1,0,0,1,0.0,20,True,False
738,1,A,Reduce2030,LowPrices,WorkersCoalRegion,Gov&Businesses,TechSupportOnly,7,False,1,True,0,1,0,1,0.0,36,True,False
738,2,A,Reduce2030,EnergyAccess,NothingEco,GovAlone,NoInterference,6,False,1,True,0,1,0,1,0.0,36,True,False
738,3,A,Eliminate2050,EnergyAccess,WorkersCoalRegion,GovAlone,FinSupportOnly,7,False,1,True,0,1,0,1,0.0,36,True,False
738,4,A,Eliminate2050,LowPrices,IndustryCoalRegions,Gov&CivilSociety,Fin&TechSupport,7,False,1,True,0,1,0,1,0.0,36,True,False
738,5,A,Eliminate2070,EnergyAccess,WorkersCoalRegion,Gov&CivilSociety,TechSupportOnly,6,False,1,True,0,1,0,1,0.0,36,True,False
738,6,A,Eliminate2050,NothingSoc,WorkersCoalRegion,Gov&LocalGov,Fin&TechSupport,7,False,1,True,0,1,0,1,0.0,36,True,False
739,1,A,Eliminate2050,LowPrices,NothingEco,GovAlone,TechSupportOnly,6,False,0,True,1,1,0,1,0.0,42,True,False
739,2,A,Eliminate2070,NothingSoc,WorkersCoalRegion,Gov&LaborUnions,NoInterference,6,False,0,True,1,1,0,1,0.0,42,True,False
739,3,A,Eliminate2050,NothingSoc,IdentityCoalRegions,Gov&CivilSociety,Fin&TechSupport,5,False,0,True,1,1,0,1,0.0,42,True,False
739,4,A,Reduce2030,NothingSoc,IndustryCoalRegions,Gov&LocalGov,Fin&TechSupport,6,False,0,True,1,1,0,1,0.0,42,True,False
739,5,A,Eliminate2050,EnergyAccess,NothingEco,GovAlone,TechSupportOnly,7,False,0,True,1,1,0,1,0.0,42,True,False
739,6,A,Eliminate2070,NothingSoc,IdentityCoalRegions,Gov&CivilSociety,TechSupportOnly,5,False,0,True,1,1,0,1,0.0,42,True,False
740,1,A,Eliminate2050,LowPrices,WorkersCoalRegion,Gov&LocalGov,Fin&TechSupport,7,False,1,True,0,0,0,0,1.0,27,True,False
740,2,A,Reduce2030,InsureWorkers,IndustryCoalRegions,GovAlone,Fin&TechSupport,4,False,1,True,0,0,0,0,1.0,27,False,False
740,3,A,Eliminate2050,InsureWorkers,WorkersCoalRegion,Gov&CivilSociety,NoInterference,5,False,1,True,0,0,0,0,1.0,27,True,False
740,4,A,Reduce2030,LowPrices,IndustryCoalRegions,GovAlone,TechSupportOnly,5,False,1,True,0,0,0,0,1.0,27,True,False
740,5,A,Eliminate2070,EnergyAccess,NothingEco,GovAlone,FinSupportOnly,5,False,1,True,0,0,0,0,1.0,27,True,False
740,6,A,Eliminate2050,EnergyAccess,WorkersCoalRegion,Gov&LocalGov,TechSupportOnly,5,False,1,True,0,0,0,0,1.0,27,True,False
741,1,A,Eliminate2070,InsureWorkers,NothingEco,Gov&Businesses,TechSupportOnly,6,False,0,True,1,1,0,1,0.0,28,True,False
741,2,A,Eliminate2070,EnergyAccess,WorkersCoalRegion,GovAlone,FinSupportOnly,7,False,0,True,1,1,0,1,0.0,28,True,False
741,3,A,Eliminate2050,EnergyAccess,IdentityCoalRegions,Gov&Businesses,NoInterference,6,False,0,True,1,1,0,1,0.0,28,True,False
741,4,A,Reduce2030,LowPrices,WorkersCoalRegion,Gov&Researchers,TechSupportOnly,6,False,0,True,1,1,0,1,0.0,28,True,False
741,5,A,Eliminate2050,LowPrices,WorkersCoalRegion,GovAlone,TechSupportOnly,6,False,0,True,1,1,0,1,0.0,28,True,False
741,6,A,Eliminate2070,LowPrices,IndustryCoalRegions,Gov&Researchers,NoInterference,6,False,0,True,1,1,0,1,0.0,28,True,False
742,1,A,Eliminate2050,InsureWorkers,WorkersCoalRegion,Gov&LaborUnions,Fin&TechSupport,4,False,1,True,0,1,0,1,0.0,33,False,False
742,2,A,Eliminate2050,NothingSoc,IdentityCoalRegions,Gov&Businesses,Fin&TechSupport,6,False,1,True,0,1,0,1,0.0,33,True,False
742,3,A,Reduce2030,LowPrices,IndustryCoalRegions,Gov&Researchers,Fin&TechSupport,7,False,1,True,0,1,0,1,0.0,33,True,False
742,4,A,Eliminate2050,EnergyAccess,IndustryCoalRegions,Gov&Researchers,TechSupportOnly,6,False,1,True,0,1,0,1,0.0,33,True,False
742,5,A,Eliminate2050,InsureWorkers,NothingEco,Gov&Researchers,TechSupportOnly,4,False,1,True,0,1,0,1,0.0,33,False,False
742,6,A,Reduce2030,InsureWorkers,IndustryCoalRegions,GovAlone,TechSupportOnly,6,False,1,True,0,1,0,1,0.0,33,True,False
743,1,A,Eliminate2070,InsureWorkers,IndustryCoalRegions,Gov&LaborUnions,Fin&TechSupport,7,False,0,True,0,1,1,1,1.0,25,True,False
743,2,A,Reduce2030,LowPrices,IndustryCoalRegions,Gov&LaborUnions,FinSupportOnly,6,False,0,True,0,1,1,1,1.0,25,True,False
743,3,A,Reduce2030,InsureWorkers,WorkersCoalRegion,Gov&Researchers,Fin&TechSupport,7,False,0,True,0,1,1,1,1.0,25,True,False
743,4,A,Eliminate2070,NothingSoc,WorkersCoalRegion,Gov&LaborUnions,FinSupportOnly,5,False,0,True,0,1,1,1,1.0,25,True,False
743,5,A,Eliminate2070,NothingSoc,IdentityCoalRegions,Gov&LaborUnions,TechSupportOnly,4,False,0,True,0,1,1,1,1.0,25,False,False
743,6,A,Eliminate2050,InsureWorkers,IndustryCoalRegions,Gov&Businesses,NoInterference,5,False,0,True,0,1,1,1,1.0,25,True,False
